ID,Groups,Company,email,website,profile,address,CIA - AKA,CIA - MKT,country,GEO code,GEO coord,GMaps,SECTOR,PTEs,BRANDs,Notes;;;;;;;
"334,LSN,La Torinese (cat),,https://www.sandrodesii.com/,,""La Torinese"; Pol. Ind. Can Sedó, Manyans 1, (Antic Palau de la Manyeria); 08292; Esparreguera; Barcelona;" SPAIN"",""Alessandro Desii, Sandro Desii"",,Spain,,""41.56273541228068, 1.8276831021913993"",""https://www.google.com/maps/search/?api=1&query=45.20314126298517,1.5409538421417446"",frozen desserts,ice-cream,,2026/04 Lasenor";;
335,LSN,La Turbine à Saveurs (fr),,https://laturbineasaveurs.com/,,La Turbine à Saveurs; 117 Rte de Lyon;38080; Saint-Alban-de-Roche;" FRANCE,Le Bar à Glaces,,France,FR-0302,""45.60264447522882, 5.2278738501141335"",""https://www.google.com/maps/search/?api=1&query=42.67987927838101,2.8542376658468114"",""frozen desserts, bakery"",""ice-cream, biscuit / coca"",,2026/04 Lasenor";;;
"336,LSN,La Viennoiserie Ligérienne (fr),,https://www.laboulangere.com/,,""647 Rue Antoine, Rue Antonin Carême, 85290 Mortagne-sur-Sèvre, FRANCE"",La Viennoiserie Ligerienne,""norac foods (grp), La Boulangère (grp)"",France,FR-0701,""46.99023434681939, -0.9321901870566742"",""https://www.google.com/maps/search/?api=1&query=48.314214317707815,4.077892858010017"",bakery,,,2026/04 Lasenor";;;;;;;
337,LSN,Lab. Boiron (fr),,http://www.boiron.fr,,20 Rte de la Libération;69110; Sainte-Foy-lès-Lyon;" FRANCE,,,France,FR-0602,""45.730764486535215, 4.77541304877392"",""https://www.google.com/maps/search/?api=1&query=50.74636982325096,3.1195636105441507"",nutra / pharma,homeopatía,,2022/06 aranow";;;;
338,LSN,Lab. Cofane (fr),,https://www.laboratoire-cofane.com/,,29 Rue de l'Épine;85130; Chanverrie;" FRANCE,,,France,FR-0701,""46.96299465561677, -0.991384150783435"",""https://www.google.com/maps/search/?api=1&query=48.15098821851669,3.058940799897716"",cosmetic,,,2026/06 Lasenor";;;;
339,LSN,Laboratoire Solutio (fr),,https://www.laboratoiresolutio.fr/,,BP 147 LES CHASSES;26104; ROMANS CEDEX;" FRANCE,,,France,FR-0601,""45.04313754498705, 5.083134825024042"",""https://www.google.com/maps/search/?api=1&query=44.39481161732179,0.740351702218315"",chemical,,,2026/04 Lasenor";;;;
340,LSN,Laboratoires Activa (fr),,www.laboratoiresactiva.com,,Laboratoires Activa; 49 Rue de Ponthieu;75008; Paris; Île-de-France;" FRANCE,Lab. Activa (fr),,France,FR-0801,""48.87170239472297, 2.306174720918491"",""https://www.google.com/maps/search/?api=1&query=44.66986175334348,0.174625547552634"",nutra / pharma,,,2026/04 Lasenor";;
341,LSN,Laboratoires Lustrel (fr),,https://www.lustrel.com/,,Lustrel Laboratoires Parc Marcel Dassault 273 rue Alberto Santos Dumont;34430; Saint Jean de Vedas;" FRANCE,,,France,FR-0301,""43.55767079157231, 3.8455217619890942"",""https://www.google.com/maps/search/?api=1&query=44.44243658943009,3.1953641228357466"",nutra / pharma,,,2026/04 Lasenor";;;;
"342,LSN,Lactalis Recherche & Développement (fr),,https://www.lactalis.com/,,""8, Fromy";35240; RETIERS;" FRANCE"",,Groupe Lactalis (grp),France,FR-0703,""47.91104063074373, -1.388521731212254"",""https://www.google.com/maps/search/?api=1&query=48.8773604832437,1.062291191654894"",dairy,,,2026/04 Lasenor";;;;
"343,LSN,Lácteas del Jarama (es),,https://lacteasdeljarama.com/,,""C. Torrelaguna, 79";28140; Fuente el Saz de Jarama; Madrid;" SPAIN"",Lacteas del Jarama (es),,Spain,,""40.646285539184824, -3.5110355169909435"",""https://www.google.com/maps/search/?api=1&query=49.421773903666825,2.1238833571815916"",dairy,,,2026/04 Lasenor";;;
"344,LSN,Lácteos del Vallés (cat),,http://lacteosdelvalles.com,,""Carrer de Severo Ochoa, 37"; 08403; Granollers; Barcelona;" SPAIN"",""Lacteos del Valles (cat), Montsec Lácteos Frescos (cat)"",,Spain,,""41.59896365004647, 2.268058502235219"",""https://www.google.com/maps/search/?api=1&query=46.0598850544787,4.043844706637529"",dairy,,,2026/04 Lasenor";;;
"345,LSN,Lactinov Abbeville (fr),,http://www.lactunion.com/,,""Lactinov Abbeville"; Entrée 1 Visiteurs, Citernes, Rte de Vauchelles;80100; Abbeville;" FRANCE"",,Lact’Union (grp),France,FR-1002,""50.10795544516304, 1.8665347536930508"",""https://www.google.com/maps/search/?api=1&query=47.38937046523843,0.7159044023600811"",dairy,,,2026/04 Lasenor";;;
346,LSN,Lactinov Braine (fr),,http://www.lactunion.com/,,Lactinov Braine; Rue des Waillons; 02220; Braine;" FRANCE,,Lact’Union (grp),France,FR-0803,""49.34033248265995, 3.551311447992354"",""https://www.google.com/maps/search/?api=1&query=47.83525057507979,-0.6851926493602907"",dairy,,,2026/04 Lasenor";;;
347,LSN,Laiterie de Saint Malo (fr),,https://www.malo.fr/fr/,,Laiterie de Saint Malo; 9 Rue du Clos du Noyer;35400; Saint-Malo;" FRANCE,,,France,FR-0703,""48.63890422698574, -1.9812405741205614"",""https://www.google.com/maps/search/?api=1&query=37.06894673352195,10.001564718606268"",dairy,""dairy, postre"",,2026/04 Lasenor";;;
"348,LSN,Laiterie Saint Denis de l'Hotel (fr),,,,""LSDH"; 10, ROUTE DE L'AERODROME;45550; SAINT DENIS DE L'HOTEL;" FRANCE"",""L.S.D.H. (fr), LSDH (fr)"",,France,FR-0803,""47.88261713010108, 2.1306549177569223"",""https://www.google.com/maps/search/?api=1&query=48.25906740184851,2.719147553910179"",dairy,,,2026/04 Lasenor";;;
"349,LSN,Lasenor (cat),,https://lasenor.com/,,""C-55, km 5,3"; 08640; Olesa de Montserrat; Barcelona;" SPAIN"",,Holdfood Group,CAT,,""41.553398169508185, 1.881581565171664"",""https://www.google.com/maps/search/?api=1&query=47.83525057507979,-0.6851926493602907"",additives,,,2025/01 Lasenor";;;
350,LSN,Le Chocolat des Français (fr),,https://www.lechocolatdesfrancais.fr/fr/,,Le Chocolat des Français; 8 rue du Caire;75002; Paris;" FRANCE,Le Chocolat des Francais (fr),,France,FR-0801,""48.8673369421619, 2.3521906184252006"",""https://www.google.com/maps/search/?api=1&query=47.856233095358135,-0.7110624980527638"",xoco,""dolç, xoco"",,2026/04 Lasenor";;;
351,LSN,Le Chocolatier Sablais (fr),,https://lechocolatiersablais.fr/,,Le Chocolatier Sablais; 14 Rue Clément Ader;85340; Les Sables-d'Olonne;" FRANCE,,,France,FR-0701,""46.518594189006016, -1.7802926171887894"",""https://www.google.com/maps/search/?api=1&query=44.98805606759149,1.8654291137540961"",xoco,""biscuit / coca, dolç"",,2026/04 Lasenor";;;
352,LSN,Le Comptoir Meunier (fr),,https://comptoirmeunier.fr/,,Le Comptoir Meunier; ZI DU MOULIN A VENT;45250; Briare;" FRANCE,,,France,FR-0803,""47.65440581519753, 2.735425803402392"",""https://www.google.com/maps/search/?api=1&query=47.61119668478724,1.3051282844867078"",bakery,,,2026/04 Lasenor";;;
353,LSN,Le Gall (fr),,https://pro.laiterie-legall.fr/,,Sill; Le Raden;29860; Plouvien;" FRANCE,,Sill (grp),France,FR-0702,""48.54067659641127, -4.490319207218442"",""https://www.google.com/maps/search/?api=1&query=47.747317398006416,7.336284103753153"",""dairy, xoco"",,,2026/04 Lasenor";;;
354,LSN,Le Monde des Crêpes (fr),,http://www.lemondedescrepes.com/,,Le Monde des Crêpes (fr); Rue Becquerel;22400; Lamballe Armor;" FRANCE,Le Monde des Crepes (fr),,France,FR-0702,""48.453534047288485, -2.5050508401671374"",""https://www.google.com/maps/search/?api=1&query=44.98805606759149,1.8654291137540961"",bakery,crêpe / pancake,,2026/04 Lasenor";;;
355,LSN,Le Monde du Macaron - Montluçon (fr),,https://www.mondedumacaron.fr/,,Le Monde du Macaron; 14 Bd de Courtais; 03100; Montluçon;" FRANCE,,Saveurs Délices (grp),France,FR-0503,""46.34059203772542, 2.6013691913366106"",""https://www.google.com/maps/search/?api=1&query=47.05528271088897,6.611988161045664"",confectionary,biscuit / coca,,2026/04 Lasenor";;;
356,LSN,Le Moulin du Pivert (fr),,https://lemoulindupivert.fr/,,2 Chemin de Souloumiac;12270; La Fouillade;" FRANCE,,,France,FR-0501,""44.2282586757179, 2.041456342713066"",""https://www.google.com/maps/search/?api=1&query=43.86483634128686,0.6547578792268941"",bakery,biscuits,,2026/04 Lasenor";;;;
357,LSN,Le petit zeste (fr),,https://lepetitzeste.com/,,Le petit zeste; 80 Rue de l'Industrie;34400; Lunel;" FRANCE,,,France,FR-0301,""43.677651846303114, 4.121158159333303"",""https://www.google.com/maps/search/?api=1&query=36.791568288724854,10.070374141050959"",bakery,biscuit / coca,,2026/04 Lasenor";;;
358,LSN,Le Pompon (fr),,https://www.lepompondebrest.com/,,Le Pompon; 11 Rue de l'Église;22500; Paimpol;" FRANCE,,,France,FR-0702,""48.77920580128001, -3.0469080939204853"",""https://www.google.com/maps/search/?api=1&query=47.95157485096926,-1.4886557874227693"",""bakery, xoco"",""biscuit / coca, dolç"",,2026/04 Lasenor";;;
"359,LSN,Le Ster (fr),,https://www.lesterlepatissier.com/,,""ZI du, Allée du Pigeon Blanc, 56500 Locminé, FRANCE"",Biscuits Le Ster Le Patissier,Goûters Magiques (grp),France,FR-0702,""47.878394176483894, -2.824976234153157"",""https://www.google.com/maps/search/?api=1&query=44.220567490557805,0.6557666008203429"",bakery,""biscuit / coca, crêpe / pancake"",Le Ster,2026/04 Lasenor";;;;;;;
360,LSN,Le Vivier des Saveurs (fr),,https://www.levivierdessaveurs.fr/,,Le vivier des saveurs; 4 Les Viviers;35490; Gahard;" FRANCE,,,France,FR-0703,""48.305506731423236, -1.530582661328202"",""https://www.google.com/maps/search/?api=1&query=48.81980688949812,2.325102936344728"",""dairy, frozen desserts"",ice-cream,,2026/04 Lasenor";;;
361,LSN,Lemarié Patissier (fr),,www.lemariepatissier.com,,Lemarié Patissier; ZA d’Angean;60240; Chaumont-en-Vexin;" FRANCE,Lemarie Patissier (fr),,France,FR-0803,""49.27172007121121, 1.8742224667930565"",""https://www.google.com/maps/search/?api=1&query=50.28255033570125,2.7807067778530925"",bakery,""biscuit / coca, crêpe / pancake"",,2026/04 Lasenor";;;
362,LSN,Les Anis de Flavigny (fr),,https://www.anis-flavigny.com/,,Les Anis de Flavigny; 4 rue de l’Abbaye;21150; Flavigny-sur-Ozerain;" FRANCE,Abbaye de Flavigny,,France,FR-0603,""47.51171508162077, 4.529733200457293"",""https://www.google.com/maps/search/?api=1&query=43.651323003680915,6.926949011468692"",confectionary,dolç,,2026/04 Lasenor";;;
363,LSN,Les Délices Du Valplessis (fr),,https://recrutement.agromousquetaires.com/unite-production/les-delices-du-valplessis/,,Les Délices Du Valplessis; 5 Rue de Plagué;35500; Vitré;" FRANCE,Les Delices Du Valplessis (fr),,France,FR-0703,""48.1202496597763, -1.1886315971054697"",""https://www.google.com/maps/search/?api=1&query=46.14961326901906,-1.2055229184888592"",frozen desserts,ice-cream,""Adélie, Netto, Top Budget"",2026/04 Lasenor";;;
364,LSN,Les Glaciers Normands (fr),,https://www.lesglaciersnormands.fr/,,Les Glaciers Normands; 5 All. des Paitis Blancs;14320; Saint-André-sur-Orne;" FRANCE,,,France,FR-0703,""49.125106110579374, -0.3844702963805941"",""https://www.google.com/maps/search/?api=1&query=36.77031679990227,10.228526681500309"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
"365,LSN,Les Grands Moulins Atlantic (ma),,,,""Rue 7, QI Sidi Bernoussi"; Casablanca;" MOROCCO"",,ecomab (ma),Morocco,,""33.62459385005873, -7.500921196905101"",""https://www.google.com/maps/search/?api=1&query=36.79612182739133,10.101152177847025"",bakery,premixes,,""2025/06 Lasenor";;;;;
"contacte David Yañez""";;;;;;;
366,LSN,Les Grands Moulins Zine - LGMZ Bouskoura (ma),contact@lgmz.ma,http://www.zinecapitalinvest.ma/,,Douar Lagwassem; Bouskoura;" MOROCCO,,Zine Capital Invest,Morocco,,""33.48445006895841, -7.682814729110164"",""https://www.google.com/maps/search/?api=1&query=36.77554289831297,10.271589252969697"",bakery,premixes,Alitkane,""2026/06 Lasenor";;;;;
"gmaps: https://maps.app.goo.gl/yHRXsNMM6bazohFk9""";;;;;;;
367,LSN,Les Grands Moulins Zine - LGMZ Lissasfa (ma),contact@lgmz.ma,http://www.zinecapitalinvest.ma/,,Km 9 Route d’El Jadida; Casablanca;20190;" MOROCCO,,Zine Capital Invest,Morocco,,""33.52798419655615, -7.68025803948569"",""https://www.google.com/maps/search/?api=1&query=36.523496467350725,10.560833812496758"",bakery,premixes,Alitkane,""2026/06 Lasenor";;;;
"gmaps: https://maps.app.goo.gl/mt5GiL9raoULcvr77""";;;;;;;
"368,LSN,Les Grands Moulins Zine - LGMZ Oujda (ma),contact@lgmz.ma,http://www.zinecapitalinvest.ma/,,""Quartier Industriel, Route D'Algérie, Lot, N°4 Rte D'Algerie"; Oujda;60000;" MOROCCO"",,Zine Capital Invest,Morocco,,""34.70317059986623, -1.894209424143801"",""https://www.google.com/maps/search/?api=1&query=36.60645928221944,10.49059858973391"",bakery,premixes,Alitkane,""2026/06 Lasenor";;;;
"gmaps: https://maps.app.goo.gl/7czUJUQUgifjUiuX8""";;;;;;;
369,LSN,Les Macarons d'Olivier (fr),,https://lesmacaronsdolivier.fr,,France Macaron; Avenue Porte Ouest 420; 01480; Fareins;" FRANCE,France Macaron (fr),,France,FR-0603,""46.00800305906023, 4.7818898776755345"",""https://www.google.com/maps/search/?api=1&query=48.854812871581565,2.443662943028494"",bakery,biscuit / coca,,2026/04 Lasenor";;;
370,LSN,Les Mirliflores (fr),,https://lesmirliflores.fr/,,Les Mirliflores; 52 Rue de la Guillemette;81600; Montans;" FRANCE,,,France,FR-0202,""43.862593452862775, 1.88100126438238"",""https://www.google.com/maps/search/?api=1&query=48.27518274660349,2.107188357028491"",bakery,biscuit / coca,,2026/04 Lasenor";;;
"371,LSN,Les Moulins Advens (fr),,,,""1 Pl. Henri Lévy, 67000 Strasbourg, FRANCE"",GMS mill: Les Grands Moulins de Strasbourg,,France,FR-0901,""48.58552505900042, 7.7911984421509395"",""https://www.google.com/maps/search/?api=1&query=48.54700169711064,-4.36111087949838"",bakery,premixes,,2026/04 Lasenor";;;;;;;
"372,LSN,Les Sablés d’Asnelles (fr),,https://sables-asnelles.fr/,,""Les Sablés d'Asnelles"; 2, Place Sir Alexander Stanier;14960; Asnelles;" FRANCE"",,,France,FR-0703,""49.34015738865016, -0.5863782190765291"",""https://www.google.com/maps/search/?api=1&query=47.18301182315218,-1.2591846377941045"",bakery,biscuit / coca,,2026/04 Lasenor";;;
373,LSN,Les Sablés de Nançay (fr),,https://www.lessablesdenancay.com/,,Les Sables de Nançay; Chemin de Champ d’Hyver (route de Salbris);18330; Nançay;" FRANCE,Les Sables de Nancay (fr),,France,FR-0803,""47.35283053990826, 2.1815304344739737"",""https://www.google.com/maps/search/?api=1&query=48.84784903789067,2.286960877749767"",bakery,biscuit / coca,,2026/04 Lasenor";;;
"374,LSN,Lesaffre (ma),,http://www.lesaffre.fr,,""92, Boulevard Batali Med Ben Mekki (ex Gergovie), Roches Noires"; Casablanca;20100;" MOROCCO"",,,Morocco,,""33.59960575645609, -7.577226810620714"",""https://www.google.com/maps/search/?api=1&query=47.90772536911211,1.8971842552057068"",bakery,premixes,,2026/06 Lasenor";;;;
"375,LSN,Lesaffre (ma),,http://www.lesaffre.fr,,""Rue Ibn Benna, Qi Sidi Brahim"; Fès;" MOROCCO"",,,Morocco,,""34.02624311314875, -4.983067803447594"",""https://www.google.com/maps/search/?api=1&query=36.77817078505611,10.273509792673119"",bakery,premixes,,2026/06 Lasenor";;;;;
376,LSN,Lesaffre (fr),,https://www.lesaffre.com/,,Lesaffre International; 77 rue de Menin;59520; Marquette-lez-Lille;" FRANCE,,Lesaffre (grp),France,FR-1002,""50.675855388054565, 3.079582395039605"",""https://www.google.com/maps/search/?api=1&query=36.696909015104936,10.497334998360067"",bakery,premixes,,2026/04 Lasenor";;;
377,LSN,Lesaffre International (fr),,https://www.lesaffre.com/,,Lesaffre International; 77 rue de Menin;59520; Marquette-lez-Lille;" FRANCE,,Lesaffre (grp),France,FR-1002,""50.675855388054565, 3.079582395039605"",""https://www.google.com/maps/search/?api=1&query=36.771674807899686,10.226423318408893"",bakery,premixes,,2026/04 Lasenor";;;
378,LSN,Lili's Brownies (fr),,https://lilisbrownies.fr/,,Lili's Brownies; 8 Av. des Tropiques;91940; Les Ulis;" FRANCE,,norac foods (grp),France,FR-0802,""48.683058661126445, 2.197522134597083"",""https://www.google.com/maps/search/?api=1&query=47.03686568159022,-1.1805586114968238"",bakery,biscuit / coca,,2026/04 Lasenor";;;
379,LSN,Lin-Lov (fr),,https://www.lin-lov.com/,,Chemin de la Palette;65700; Maubourguet;" FRANCE,Lin-Lov Graine d'Or (fr),,France,FR-0202,""43.46399470809702, 0.039428178903078925"",""https://www.google.com/maps/search/?api=1&query=47.06120446638176,-1.1866799726237447"",""food, xoco, BIO"",PTEs BIO,,2026/04 Lasenor";;;;
380,LSN,Lindt & Sprungli (fr),,,,AVENUE DE LATTRE DE TASSIGNY; F-64400; OLORON SAINTE-MARIE;" FRANCE,,,France,FR-0103,""43.20279830180208, -0.6232378568294341"",""https://www.google.com/maps/search/?api=1&query=48.41537807943048,-1.3626213065937918"",xoco,,,2026/04 Lasenor";;;;
381,LSN,Lotus Bakeries - Briec (fr),,https://www.lotusbakeries.fr/,,Lotus Bakeries; 815 Av. du Pays Glazik;29510; Briec;" FRANCE,""Lotus Bakeries - Briec de L'Odet (fr), Biscuiterie Le Glazik (fr)"",Lotus Bakeries (grp),France,FR-0702,""48.10007781427613, -4.026591185064565"",""https://www.google.com/maps/search/?api=1&query=48.680303901414426,2.2003773097774753"",""bakery, frozen desserts"",""biscuit / coca, ice-cream, crêpe / pancake, crema"",,2026/04 Lasenor";;;
382,LSN,Lotus Bakeries - Comines (fr),,https://www.lotusbakeries.fr/,,Lotus Bakeries; 9 bis Pl. du Château;59560; Comines;" FRANCE,,Lotus Bakeries (grp),France,FR-1002,""50.76670246826088, 3.0099241111291892"",""https://www.google.com/maps/search/?api=1&query=44.84543503195236,0.5108855259851308"",""bakery, frozen desserts"",""biscuit / coca, ice-cream, crêpe / pancake, crema"",,2026/04 Lasenor";;;
383,LSN,Louis François (fr),,http://www.louisfrancois.com/,,Louis François; 17 Rue des Vieilles Vignes;77183; Croissy-Beaubourg;" FRANCE,Louis Francois (fr),,France,FR-0802,""48.81982646838494, 2.6446818786822295"",""https://www.google.com/maps/search/?api=1&query=36.69149489922905,3.3791352332731637"",""additives, bakery"",,,2026/04 Lasenor";;;
"384,LSN,LTR Industries - SWM (fr),,http://www.swmintl.com/,,""Grand Plessis, 72700 Spay, FRANCE"",Schweitzer-Mauduit International (fr),,France,FR-0703,""47.936815682265284, 0.17185591906542508"",""https://www.google.com/maps/search/?api=1&query=43.57708018054864,3.8430792859257146"",additives,,,2026/04 Lasenor";;;;;;;
385,LSN,Lucas Meyer Cosmetics (fr),,https://www.lucasmeyercosmetics.com/en,,Lucas Meyer Cosmetics; 13 Rue Ella Maillart;91300; Massy;" FRANCE,Clariant,,France,FR-0802,""48.72258472171952, 2.2680508220079414"",""https://www.google.com/maps/search/?api=1&query=39.931223440268134,-4.888764165611534"",cosmetic,,,2026/04 Lasenor";;;
386,LSN,Lucien Georgelin Céréales (fr),,https://www.lucien-georgelin.com/fr/,,ZI DE LA BOULBENE RUE LOUIS DUCOS DU HAURON;47300; VILLENEUVE SUR LOT;" FRANCE,,,France,FR-0202,""44.39481161732179, 0.740351702218315"",""https://www.google.com/maps/search/?api=1&query=34.88783105918322,-1.2985753647798024"",salses,,,2026/04 Lasenor";;;;
387,LSN,Lutti (fr),,https://carambarco.com/,,Lutti; 262 Av. Albert Calmette;59910; Bondues;" FRANCE,,Carambar & co (grp),France,FR-1002,""50.716758816257176, 3.1283783088711514"",""https://www.google.com/maps/search/?api=1&query=49.26831703994456,-0.6777565223392131"",confectionary,,,2026/04 Lasenor";;;
388,LSN,Macaronade de Castel (fr),,https://www.macaronadecastel.fr,,Macaronade de Castel; 771 allée des Tournesols;82100; Castelsarrasin;" FRANCE,Ajinomoto (fr),,France,FR-0202,""44.05677924715167, 1.1044800617755715"",""https://www.google.com/maps/search/?api=1&query=36.77031679990227,10.228526681500309"",bakery,biscuit / coca,,2026/04 Lasenor";;;
389,LSN,Maffren Confiseur - Provence (fr),,https://www.maffren.com/,,Maffren Confiseur; 22 Chem. de Grange Neuve; 05300; Le Poët;" FRANCE,,Saveurs Délices (grp),France,FR-0303,""44.28975115012493, 5.901147567301718"",""https://www.google.com/maps/search/?api=1&query=48.22317140726973,4.130728136761754"",confectionary,biscuit / coca,Maffren Confiseur,2026/04 Lasenor";;;
390,LSN,Maghreb Industries (ma),,https://fr.flash-cg.com/; https://fr.flash-cg.com/,,Parc Industriel de Nouaceur Sapino 361; Casablanca;27000;" MOROCCO,,,Morocco,,""33.4049269901078, -7.542910216983268"",""https://www.google.com/maps/search/?api=1&query=45.57842570098822,5.905070909677542"",confectionary,""pasta de xiclet, gummies"",""Flash, YamY, PLMA"",""2026/06 Lasenor";;;
"visita 02/07/26""";;;;;;;
"391,LSN,Mahala Baserriko Produktuak (es),,https://mahala.eus/es/,,""Mahala Baserriko Produktuak"; Lugar, 0 S N;20491; Leaburu; Gipuzkoa;" SPAIN"",Jokin Arrospide Arrate (es),,Spain,,""43.12240928072771, -2.047463265776279"",""https://www.google.com/maps/search/?api=1&query=49.444646081616796,1.0438735354287438"",frozen desserts,ice-cream,,2026/04 Lasenor";;
392,LSN,Maison Alpérel (fr),,https://www.maisonalperel.com/,,Maison Alpérel; N10;78190; Trappes;" FRANCE,""Maison Alperel (fr), Les Glaciers Parisiens (fr)"",,France,FR-0802,""48.76685125214797, 1.9739215636405916"",""https://www.google.com/maps/search/?api=1&query=49.63356930854858,1.5389553039609238"",frozen desserts,ice-cream,,2026/04 Lasenor";;;
393,LSN,Maison Alsacienne de Biscuiterie (fr),,https://www.maison-alsacienne-biscuiterie.com/fr/,,Maison Alsacienne de Biscuiterie Atelier; 7 Rue Emile Schwoerer;68000; Colmar;" FRANCE,,,France,FR-0901,""48.101443690872884, 7.368141268164781"",""https://www.google.com/maps/search/?api=1&query=44.85580176282172,0.00504572841572127"",""bakery, confectionary"",""biscuit / coca, dolç"",,2026/04 Lasenor";;;
394,LSN,Maison Banali (fr),,https://www.maisonbanali.com/,,Maison Banali; 5 Rue Aubetin;77380; Combs-la-Ville;" FRANCE,,,France,FR-0802,""48.53363421463968, 2.6901751897855286"",""https://www.google.com/maps/search/?api=1&query=36.736276236316066,10.29979414699378"",""dairy, xoco"",,,2026/04 Lasenor";;;
395,LSN,Maison Bruyère (fr),,https://www.maisonbruyere.fr/,,Maison Bruyère; 53 Chemin de La Bouissounade;81150; Lagrave;" FRANCE,,,France,FR-0202,""43.889894020286214, 1.9752619744725228"",""https://www.google.com/maps/search/?api=1&query=39.479189759933845,-0.3774670957217932"",bakery,""biscuit / coca, crêpe / pancake"",,2026/04 Lasenor";;;
396,LSN,Maison de Florentins (fr),,https://www.florentins.fr/,,Maison de Florentins; Rue de Lorraine 58;44240; La Chapelle sur Erdre;" FRANCE,Chantillon Chocolatier (fr),,France,FR-0701,""47.28522738439481, -1.5436569788491576"",""https://www.google.com/maps/search/?api=1&query=44.761395036356724,-0.6685422577457503"",bakery,biscuit / coca,,2026/04 Lasenor";;;
397,LSN,Maison Guinguet (fr),,https://www.maisonguinguet.com/,,Maison Guinguet; 163 Rue des Cavales;47120; Duras;" FRANCE,,,France,FR-0202,""44.66986175334348, 0.174625547552634"",""https://www.google.com/maps/search/?api=1&query=46.44742367107727,-0.8082884589201558"",salses,""dolç, xoco, crema"",,2026/04 Lasenor";;;
398,LSN,Maison Mariebel (fr),,https://www.mariebel.com/,,Mariebel; 87. bd de Lattre de Tassigny;85170; Les Lucs sur Boulogne;" FRANCE,,masdeu group (grp),France,FR-0701,""46.86080988569517, -1.4602618586257792"",""https://www.google.com/maps/search/?api=1&query=46.187560011927104,5.300752307009074"",bakery,crêpe / pancake,,2026/04 Lasenor";;;
399,LSN,Maison Menissez (fr),,https://www.menissez.fr/,,Menissez; 630 Rue Daniel Gaillard;59750; Feignies;" FRANCE,,,France,FR-1003,""50.27895245035198, 3.9047095954182134"",""https://www.google.com/maps/search/?api=1&query=47.11368888347597,5.493669190928649"",bakery,bakery,,2026/04 Lasenor";;;
400,LSN,Maison Orsoni (fr),,https://www.biscuiterie-orsoni.com/,,Maison Orsoni; 7 Rue Wulfram Puget;13008; Marseille;" FRANCE,,,France,FR-0301,""43.277110674349665, 5.38306608022994"",""https://www.google.com/maps/search/?api=1&query=44.02621333611185,4.973414721230017"",bakery,biscuit / coca,,2026/04 Lasenor";;;
401,LSN,Maison Palmetto (fr),,https://www.maisonpalmetto.com/,,6 Rue d'Eschentzwiller;68440; Zimmersheim;" FRANCE,,,France,FR-0901,""47.71980910995822, 7.391306549333722"",""https://www.google.com/maps/search/?api=1&query=48.895131314377025,2.238276122392515"",food,,,2026/04 Lasenor";;;;
"402,LSN,Maison Pécou (fr),,https://maisonpecou.com/,,""Maison Pécou"; 5, rue Ernest Pécou;82000; Montauban;" FRANCE"",Maison Pecou (fr),,France,FR-0202,""44.04088052762711, 1.3637615334825393"",""https://www.google.com/maps/search/?api=1&query=43.606011147326505,1.4474692031564995"",""confectionary, xoco"",dolç,,2026/04 Lasenor";;;
403,LSN,Maison Peltier (fr),,https://www.maison-peltier.com/fr/,,Maison Peltier; Parc d'activités du Mont St Michel;50170; Pontorson;" FRANCE,,,France,FR-0703,""48.55997183055112, -1.4937622454561164"",""https://www.google.com/maps/search/?api=1&query=48.92592714555779,2.3272933025961735"",bakery,biscuit / coca,,2026/04 Lasenor";;;
404,LSN,Maison Planchot (fr),,https://www.maisonplanchot.com/,,La Tresse Dorée; 17 Rue de l'Industrie;85500; Les Herbiers;" FRANCE,La Tresse Dorée (fr),,France,FR-0701,""46.86146385405964, -1.0035790108817646"",""https://www.google.com/maps/search/?api=1&query=36.7166559514546,10.168520157708794"",bakery,""biscuit / coca, xoco"",,2026/04 Lasenor";;;
"405,LSN,Maison Thiriet (fr),,https://livraison.thiriet.com/,,""Atelier Maison Thiriet"; Z.I, 88510; Éloyes;" FRANCE"",,,France,FR-0902,""48.08549974261575, 6.600164098567629"",""https://www.google.com/maps/search/?api=1&query=47.85741227938734,-1.6815719936669478"",frozen desserts,ice-cream,,2026/04 Lasenor";;;;
"406,LSN,Malakoff (fr),,https://www.boutique-malakoff.fr/,,""Malakoff"; ZA L'oasis, Lieudit La Mothe;48500; Banassac;" FRANCE"",,,France,FR-0202’,""44.44243658943009, 3.1953641228357466"",""https://www.google.com/maps/search/?api=1&query=38.382889470519814,-0.5042855476990217"",salses,""biscuit / coca, crema, xoco, dolç"",,2026/04 Lasenor";;;
407,LSN,Manafid Alhouboub (ma),contact@manafidalhouboub.ma,http://www.zinecapitalinvest.ma/,,Zone Industrielle Had Soualem Route 3011; Had Soualem;26402;" MOROCCO,,Zine Capital Invest,Morocco,,""33.4338992886807, -7.825267151424521"",""https://www.google.com/maps/search/?api=1&query=38.382889470519814,-0.5042855476990217"",bakery,premixes,,""2026/06 Lasenor";;;;
"gmaps: https://maps.app.goo.gl/yLuD4WbAaqLkcemA9""";;;;;;;
